seed,target,family,src_eer,src_auc,src_acc,ada_eer,ada_auc,ada_acc,gain,def_before,def_after
0,arabic,deepfense_w2v2_aasist_s2,25.7682879377432,0.8144600518806744,58.92280071813285,26.84079118028534,0.8021372243839169,72.11849192100539,-1.0725032425421404,15.308911344123956,1.0407168987092774
0,arabic,deepfense_w2v2_aasist_s240,24.573476005188063,0.8236747730220493,58.9048473967684,22.99805447470817,0.838978728923476,78.13285457809694,1.5754215304798933,16.521676598043527,-1.1309090528051087
0,arabic,deepfense_w2v2_aasist_s42,32.15869001297017,0.7343448119325551,53.85996409335727,28.98028534370947,0.7676854085603112,71.0951526032316,3.1784046692607006,13.981345893672561,-0.07543794694106509
0,arabic,hf_ast_asv19,31.883722438391697,0.7395060959792477,53.87791741472173,31.833852140077816,0.7443597276264591,68.31238779174147,0.04987029831388057,14.23836014688657,-0.14623993181929507
0,arabic,hf_w2v2_bisher,49.82775616083009,0.500877496757458,44.4524236983842,52.2061608300908,0.457902140077821,44.99102333931778,-2.3784046692607106,5.719820140785707,2.8028158305914204
0,arabic,hf_w2v2_mothecreator,49.0996757457847,0.5037618677042801,49.33572710951526,49.10252918287937,0.522939299610895,51.36445242369838,-0.0028534370946715626,1.5645971447000377,-0.4669816065777539
0,arabic,hf_xlsr_gustking,27.61044098573281,0.7872539559014267,64.67983243566727,29.60544747081713,0.7635033722438392,54.18312387791742,-1.9950064850843177,7.709726578599927,16.211428651265457
0,arabic,hf_xlsr_stafford,40.574232598357106,0.6399125594466061,59.74865350089766,42.43955901426718,0.6244177691309987,57.97127468581687,-1.8653264159100758,-0.32288609925476663,-0.41083370008405495
0,arabic,ssl_aasist_wavefake,22.386770428015563,0.8578844357976654,59.26391382405745,22.659079118028536,0.858572438391699,77.36086175942549,-0.27230869001297364,18.349315747926987,-0.019940877454018846
0,asvspoof2019,hf_w2v2_mothecreator,0.4104651162790682,0.9993973514211886,99.247311827957,0.5379844961240294,0.9991089793281652,97.09677419354838,-0.12751937984496126,0.34222305576392387,2.3652413103275904
0,asvspoof2019,ssl_aasist_wavefake,0.4658914728682191,0.999770607235142,89.49820788530467,0.4658914728682191,0.9997712532299742,99.53405017921146,0.0,10.035900641827112,5.8347920315782176e-05
0,asvspoof2021df,deepfense_w2v2_aasist_s2,4.616666666666667,0.9916910555555556,88.53333333333333,4.783333333333334,0.9917545,85.36666666666667,-0.16666666666666696,6.849999999999994,9.849999999999994
0,asvspoof2021df,deepfense_w2v2_aasist_s240,4.716666666666669,0.992042277777778,86.96666666666667,4.599999999999999,0.9922993888888888,81.88333333333333,0.1166666666666698,8.316666666666663,13.51666666666668
0,asvspoof2021df,deepfense_w2v2_aasist_s42,4.983333333333332,0.9912886666666668,80.46666666666667,3.6,0.9947841666666668,86.48333333333333,1.3833333333333315,14.549999999999997,9.916666666666671
0,asvspoof2021df,hf_ast_asv19,17.633333333333333,0.9110592222222222,76.43333333333334,18.666666666666668,0.9019091666666668,80.25,-1.033333333333335,5.933333333333337,1.0833333333333286
0,asvspoof2021df,hf_w2v2_bisher,6.466666666666665,0.9819553333333332,92.75,6.633333333333334,0.9849187777777776,90.71666666666668,-0.16666666666666874,0.7833333333333314,2.6499999999999773
0,asvspoof2021df,hf_w2v2_mothecreator,10.583333333333334,0.9399562222222221,86.83333333333333,14.650000000000002,0.8659581111111111,85.38333333333334,-4.066666666666668,2.583333333333343,-0.03333333333334565
0,asvspoof2021df,hf_xlsr_gustking,9.200000000000001,0.9713470370370371,91.49444444444445,9.183333333333335,0.9720372777777778,90.96666666666668,0.01666666666666572,-0.6944444444444571,-0.1500000000000199
0,asvspoof2021df,hf_xlsr_stafford,15.838888888888889,0.8731884814814815,63.96111111111111,12.6,0.946480611111111,83.88333333333333,3.238888888888889,20.200000000000003,3.51666666666668
0,asvspoof2021df,ssl_aasist_wavefake,3.316666666666664,0.9937529444444444,70.3,3.3000000000000016,0.9939938888888888,91.7,0.01666666666666261,26.38333333333334,5.0
0,asvspoof2021la,deepfense_w2v2_aasist_s2,6.100000000000002,0.9829106666666666,92.71666666666668,7.3166666666666655,0.9775016111111112,90.8,-1.2166666666666632,1.1833333333333087,1.88333333333334
0,asvspoof2021la,deepfense_w2v2_aasist_s240,7.799999999999999,0.9766568333333332,89.03333333333333,7.666666666666664,0.9771562222222224,89.81666666666666,0.13333333333333464,3.1666666666666714,2.51666666666668
0,asvspoof2021la,deepfense_w2v2_aasist_s42,6.233333333333333,0.9824342222222222,84.76666666666667,5.883333333333332,0.9853435555555556,91.28333333333332,0.3500000000000014,9.0,2.833333333333357
0,asvspoof2021la,hf_ast_asv19,17.21666666666667,0.8989411666666666,70.33333333333334,17.349999999999998,0.8969950555555557,81.91666666666667,-0.1333333333333293,12.449999999999989,0.7333333333333343
0,asvspoof2021la,hf_w2v2_bisher,5.966666666666666,0.9870388333333332,94.08333333333331,7.299999999999998,0.9855653333333336,93.3,-1.3333333333333321,-0.04999999999998295,-0.5999999999999943
0,asvspoof2021la,hf_w2v2_mothecreator,0.6999999999999985,0.9991068888888887,98.59999999999998,0.6666666666666689,0.9957935555555556,97.0,0.03333333333332966,0.700000000000017,2.3333333333333286
0,asvspoof2021la,hf_xlsr_gustking,2.638888888888888,0.9970719629629631,92.47222222222223,3.516666666666668,0.9953773888888888,92.3,-0.87777777777778,4.888888888888886,4.183333333333337
0,asvspoof2021la,hf_xlsr_stafford,10.716666666666663,0.9370076111111111,67.29444444444445,8.299999999999999,0.980001722222222,90.3,2.4166666666666643,21.98888888888888,1.4000000000000057
0,asvspoof2021la,ssl_aasist_wavefake,11.716666666666669,0.9579522777777778,77.08333333333334,11.566666666666668,0.9592776666666668,88.71666666666667,0.15000000000000036,11.199999999999989,-0.28333333333333144
0,dataset2,deepfense_w2v2_aasist_s2,34.496616547287594,0.7169323604920224,66.33685630762312,34.719559347731675,0.7058837754952947,65.19001574094897,-0.22294280044408055,-0.833472854910724,0.09042491131936004
0,dataset2,deepfense_w2v2_aasist_s240,27.455042111530293,0.7855595436274968,72.40836519001574,24.93825638958336,0.803399318654908,74.63458511355971,2.5167857219469347,0.13659269845396693,0.42715849685693286
0,dataset2,deepfense_w2v2_aasist_s42,42.91316513005823,0.5854804972354,46.12098043624916,42.703012222037394,0.5884138752524081,56.06026534742523,0.21015290802083797,10.965854433692606,1.2367224305373767
0,dataset2,hf_ast_asv19,41.87720408094707,0.5954835287636991,47.605127051945125,43.98492573565154,0.5759547593982437,56.68990330559927,-2.10772165470447,10.517668867107808,-0.6748290412508098
0,dataset2,hf_w2v2_bisher,41.44791296073463,0.622601844577713,51.31549359118507,27.61406580561549,0.7926485236376235,67.48369687429728,13.833847155119138,7.236593448080306,4.902237320087224
0,dataset2,hf_w2v2_mothecreator,48.97656576008186,0.5271706289024856,50.41601079379356,49.178542850794166,0.526431567397269,50.66336856307623,-0.20197709071230463,0.607423446124578,0.15808858612960108
0,dataset2,hf_xlsr_gustking,49.91384024210132,0.4862391955427494,50.32606251405442,49.51755594869635,0.5120364625262223,53.81155835394648,0.3962842934049746,-0.2399027561557432,-3.3291143026428287
0,dataset2,hf_xlsr_stafford,41.2487791926259,0.6482692901056556,58.69874821977364,42.9049893127497,0.615549999777391,58.60130425005622,-1.656210120123795,0.052472587600455256,-1.506293562805915
0,dataset2,ssl_aasist_wavefake,33.97761404556845,0.7340157712325368,66.876545986058,32.92170926388907,0.7446613329577314,67.9784124128626,1.0559047816793807,-0.8541600316264635,-0.9001216767516667
0,in_the_wild,deepfense_w2v2_aasist_s2,8.599999999999998,0.973828388888889,90.05,8.149999999999999,0.9738651666666668,88.3,0.4499999999999993,1.3500000000000085,3.549999999999997
0,in_the_wild,deepfense_w2v2_aasist_s240,6.766666666666666,0.980823611111111,75.58333333333334,6.6999999999999975,0.9817469444444444,91.73333333333332,0.0666666666666682,17.64999999999999,1.566666666666677
0,in_the_wild,deepfense_w2v2_aasist_s42,14.499999999999998,0.930743277777778,51.13333333333333,12.133333333333333,0.947053,88.23333333333333,2.3666666666666654,34.36666666666667,-0.36666666666666003
0,in_the_wild,hf_ast_asv19,37.516666666666666,0.687503388888889,52.6,41.48333333333334,0.6399595,59.1,-3.9666666666666757,9.883333333333333,-0.5833333333333428
0,in_the_wild,hf_w2v2_bisher,21.350000000000005,0.8295233888888888,53.29999999999999,21.53333333333333,0.8594835000000001,69.63333333333334,-0.18333333333332646,25.35,8.833333333333329
0,in_the_wild,hf_w2v2_mothecreator,10.333333333333336,0.9495957222222223,89.06666666666668,10.350000000000003,0.9380455555555556,87.73333333333333,-0.016666666666667496,0.5999999999999801,1.9166666666666572
0,in_the_wild,hf_xlsr_gustking,12.65,0.9412599814814814,79.9888888888889,9.833333333333336,0.956848,75.06666666666668,2.8166666666666647,7.3611111111111,15.09999999999998
0,in_the_wild,hf_xlsr_stafford,38.99444444444444,0.6651539444444444,67.43888888888888,32.43333333333334,0.7587888333333334,69.89999999999999,6.561111111111103,-6.433333333333323,-2.3333333333333286
0,in_the_wild,ssl_aasist_wavefake,4.566666666666666,0.9862182222222222,80.88333333333333,4.316666666666666,0.9876774444444444,95.33333333333334,0.25,14.550000000000011,0.3499999999999943
1,arabic,deepfense_w2v2_aasist_s2,25.537678339818413,0.8129848249027238,59.156193895870736,26.646303501945525,0.8032744487678339,72.10053859964093,-1.1086251621271117,15.306127764310851,1.2531578984135479
1,arabic,deepfense_w2v2_aasist_s240,24.665175097276265,0.8253889753566797,58.83303411131059,23.178664072632944,0.8369021400778209,77.75583482944344,1.4865110246433204,16.50179079141315,-0.9344989020763848
1,arabic,deepfense_w2v2_aasist_s42,32.634046692607,0.7323675745784696,53.84201077199282,28.36621271076524,0.7691867055771724,72.11849192100539,4.267833981841761,13.523942535400181,-0.48470463177062584
1,arabic,hf_ast_asv19,32.25038910505836,0.7392228274967574,53.87791741472172,31.903307392996105,0.7444957846952011,68.50987432675045,0.3470817120622556,13.871693480219918,-0.4131817197465608
1,arabic,hf_w2v2_mothecreator,48.58573281452658,0.5062920233463035,49.78456014362657,48.599610894941634,0.5194983787289235,51.526032315978455,-0.013878080415054228,1.6297070418468493,-0.12564321092008868
1,arabic,hf_xlsr_stafford,40.76964980544747,0.6426538261997405,60.03590664272891,43.68158236057069,0.6126407263294422,56.67863554757631,-2.911932555123215,-0.8055564481763824,-0.36021790814699983
1,arabic,ssl_aasist_wavefake,22.30894941634241,0.8558640077821013,59.2100538599641,22.784111543450063,0.8564228923476005,77.30700179533213,-0.4751621271076516,18.480996723693487,-0.09111333878219341
1,asvspoof2019,ssl_aasist_wavefake,0.57403100775194,0.9993218992248062,89.31899641577061,0.5186046511627891,0.999272739018088,99.35483870967742,0.05542635658915096,10.106972576477446,0.1265566391597872
1,dataset2,deepfense_w2v2_aasist_s2,34.69654968367277,0.7124114775523221,66.06701146840567,35.14754517037878,0.6977770681276286,64.40296829323138,-0.450995486706006,-0.763561152078438,0.44948653638984126
1,dataset2,deepfense_w2v2_aasist_s240,27.54708076776591,0.7842010223009583,71.84618844164605,25.860191095563568,0.7978714340585931,72.52080053968967,1.6868896722023408,0.6067307905880455,1.6190083647467617
1,dataset2,deepfense_w2v2_aasist_s42,43.0670789383256,0.5848932145168516,46.07600629637958,43.129976067520914,0.5873818806889219,55.13829548009894,-0.06289712919531354,10.856914765294817,1.7317284523801462
1,dataset2,hf_ast_asv19,41.87720408094707,0.5954835287636991,47.60512705194513,44.00691342254688,0.5760596891327603,56.42005846638183,-2.1297093415998134,10.517668867107801,-0.42697188892871196
1,dataset2,hf_w2v2_mothecreator,48.97656576008186,0.5271884376134547,50.41601079379356,50.48346602846723,0.5238481912623179,51.472903080728585,-1.5069002683853654,0.607423446124578,-1.956369109195812
1,dataset2,hf_xlsr_stafford,41.174124266756685,0.6482313116803693,58.66876545986058,43.129976067520914,0.6197635812670169,61.41218799190465,-1.9558518007642292,0.15711027338273453,-4.542164059425566
