seed,target,method,setting,family,eer,auc,acc,n,minutes,trainable_params,crop,batch
0,arabic,source,transductive,deepfense_w2v2_aasist_s240,24.573476005188066,0.8236747730220493,58.9048473967684,5570,0.5877330899238586,0,64000,16
0,arabic,ours,transductive,deepfense_w2v2_aasist_s240,22.99805447470817,0.838978728923476,78.13285457809694,5570,8.437559147675833,16706,64000,16
0,dataset2,source,transductive,deepfense_w2v2_aasist_s240,27.455042111530293,0.7855595436274968,72.40836519001574,4447,0.5699891487757365,0,64000,16
0,dataset2,ours,transductive,deepfense_w2v2_aasist_s240,24.938256389583362,0.803399318654908,74.63458511355971,4447,6.819199204444885,16706,64000,16
0,in_the_wild,source,transductive,deepfense_w2v2_aasist_s240,6.766666666666666,0.980823611111111,75.58333333333334,6000,0.623720661799113,0,64000,16
0,in_the_wild,ours,transductive,deepfense_w2v2_aasist_s240,6.6999999999999975,0.9817469444444444,91.73333333333333,6000,9.047337889671326,16706,64000,16
0,asvspoof2021df,source,transductive,deepfense_w2v2_aasist_s240,4.716666666666669,0.9920422777777779,86.96666666666667,6000,2.038579785823822,0,64000,16
0,asvspoof2021df,ours,transductive,deepfense_w2v2_aasist_s240,4.599999999999999,0.9922993888888888,81.88333333333333,6000,10.426732885837556,16706,64000,16
0,asvspoof2021la,source,transductive,deepfense_w2v2_aasist_s240,7.799999999999999,0.9766568333333332,89.03333333333333,6000,1.9237618684768676,0,64000,16
0,asvspoof2021la,ours,transductive,deepfense_w2v2_aasist_s240,7.666666666666664,0.9771562222222223,89.81666666666666,6000,10.31548063357671,16706,64000,16
0,asvspoof2019,source,transductive,hf_w2v2_mothecreator,0.4104651162790681,0.9993973514211886,99.24731182795699,5580,0.30142246882120766,0,64000,16
0,asvspoof2019,ours,transductive,hf_w2v2_mothecreator,0.5379844961240294,0.9991089793281653,97.09677419354838,5580,4.910347763697306,209666,64000,16
0,arabic,source,transductive,hf_w2v2_mothecreator,49.0996757457847,0.5037618677042801,49.33572710951526,5570,0.2622789263725281,0,64000,16
0,arabic,ours,transductive,hf_w2v2_mothecreator,49.10252918287937,0.522939299610895,51.36445242369838,5570,4.884807590643565,209666,64000,16
0,dataset2,source,transductive,hf_w2v2_mothecreator,48.97656576008186,0.5271706289024856,50.41601079379356,4447,0.3058982610702515,0,64000,16
0,dataset2,ours,transductive,hf_w2v2_mothecreator,49.178542850794166,0.526431567397269,50.663368563076226,4447,4.006189719835917,209666,64000,16
0,in_the_wild,source,transductive,hf_w2v2_mothecreator,10.333333333333336,0.9495957222222222,89.06666666666668,6000,0.2738675594329834,0,64000,16
0,in_the_wild,ours,transductive,hf_w2v2_mothecreator,10.350000000000003,0.9380455555555555,87.73333333333333,6000,5.280228690306346,209666,64000,16
0,asvspoof2021df,source,transductive,hf_w2v2_mothecreator,10.583333333333334,0.9399562222222222,86.83333333333333,6000,1.693635598818461,0,64000,16
0,asvspoof2021df,ours,transductive,hf_w2v2_mothecreator,14.650000000000002,0.8659581111111111,85.38333333333334,6000,6.676904261112213,209666,64000,16
0,asvspoof2021la,source,transductive,hf_w2v2_mothecreator,0.6999999999999985,0.9991068888888889,98.6,6000,1.5853297392527261,0,64000,16
0,asvspoof2021la,ours,transductive,hf_w2v2_mothecreator,0.6666666666666689,0.9957935555555555,97.0,6000,6.557405706246694,209666,64000,16
0,arabic,source,transductive,hf_w2v2_bisher,49.82775616083009,0.500877496757458,44.4524236983842,5570,0.26304667393366493,0,64000,16
0,arabic,ours,transductive,hf_w2v2_bisher,52.206160830090795,0.457902140077821,44.99102333931778,5570,4.915007205804189,209666,64000,16
0,dataset2,source,transductive,hf_w2v2_bisher,41.44791296073463,0.622601844577713,51.31549359118507,4447,0.3087702790896098,0,64000,16
0,dataset2,ours,transductive,hf_w2v2_bisher,27.61406580561549,0.7926485236376235,67.48369687429728,4447,4.021864322821299,209666,64000,16
0,in_the_wild,source,transductive,hf_w2v2_bisher,21.349999999999998,0.8295233888888889,53.300000000000004,6000,0.27339680592219034,0,64000,16
0,in_the_wild,ours,transductive,hf_w2v2_bisher,21.53333333333333,0.8594835000000001,69.63333333333334,6000,5.2812497099240625,209666,64000,16
0,asvspoof2021df,source,transductive,hf_w2v2_bisher,6.466666666666665,0.9819553333333333,92.75,6000,1.6905354102452597,0,64000,16
0,asvspoof2021df,ours,transductive,hf_w2v2_bisher,6.633333333333334,0.9849187777777777,90.71666666666667,6000,6.6625273585319515,209666,64000,16
0,asvspoof2021la,source,transductive,hf_w2v2_bisher,5.966666666666666,0.9870388333333333,94.08333333333333,6000,1.5894903143246968,0,64000,16
0,asvspoof2021la,ours,transductive,hf_w2v2_bisher,7.299999999999998,0.9855653333333335,93.30000000000001,6000,6.561616226037343,209666,64000,16
0,arabic,source,transductive,hf_ast_asv19,31.883722438391697,0.7395060959792477,53.87791741472172,5570,0.7126466671625773,0,163840,16
0,arabic,ours,transductive,hf_ast_asv19,31.833852140077816,0.7443597276264591,68.31238779174147,5570,11.507735745112102,15362,163840,16
0,dataset2,source,transductive,hf_ast_asv19,41.87720408094707,0.5954835287636991,47.60512705194513,4447,0.6704303661982218,0,163840,16
0,dataset2,ours,transductive,hf_ast_asv19,43.984925735651544,0.5759547593982437,56.68990330559927,4447,9.312824988365174,15362,163840,16
0,in_the_wild,source,transductive,hf_ast_asv19,37.516666666666666,0.687503388888889,52.6,6000,0.7544587771097819,0,163840,16
0,in_the_wild,ours,transductive,hf_ast_asv19,41.48333333333334,0.6399595,59.099999999999994,6000,12.361468414465586,15362,163840,16
0,asvspoof2021df,source,transductive,hf_ast_asv19,17.633333333333333,0.9110592222222222,76.43333333333334,6000,2.163407107194265,0,163840,16
0,asvspoof2021df,ours,transductive,hf_ast_asv19,18.666666666666668,0.9019091666666668,80.25,6000,13.747640546162923,15362,163840,16
0,asvspoof2021la,source,transductive,hf_ast_asv19,17.21666666666667,0.8989411666666667,70.33333333333334,6000,2.051251312096914,0,163840,16
0,asvspoof2021la,ours,transductive,hf_ast_asv19,17.349999999999998,0.8969950555555557,81.91666666666667,6000,13.574498343467713,15362,163840,16
1,in_the_wild,source,transductive,ssl_aasist_wavefake,4.733333333333335,0.9852120555555555,80.88333333333333,6000,0.6422329505284627,0,64600,16
1,in_the_wild,ours,transductive,ssl_aasist_wavefake,4.700000000000002,0.9865527222222221,95.25,6000,9.549687457084655,16706,64600,16
2,in_the_wild,source,transductive,ssl_aasist_wavefake,4.599999999999999,0.9863308333333333,81.41666666666667,6000,0.6468037327130636,0,64600,16
2,in_the_wild,ours,transductive,ssl_aasist_wavefake,4.433333333333334,0.9876662777777778,95.31666666666668,6000,9.580246269702911,16706,64600,16
3,in_the_wild,source,transductive,ssl_aasist_wavefake,4.716666666666667,0.9876184444444445,81.36666666666666,6000,0.6451401114463806,0,64600,16
3,in_the_wild,ours,transductive,ssl_aasist_wavefake,4.549999999999999,0.988808,95.6,6000,9.595317443211874,16706,64600,16
4,in_the_wild,source,transductive,ssl_aasist_wavefake,5.0166666666666675,0.9848756111111112,81.43333333333334,6000,0.6463125665982564,0,64600,16
4,in_the_wild,ours,transductive,ssl_aasist_wavefake,4.8,0.9858989444444445,95.03333333333333,6000,9.58024994134903,16706,64600,16
5,in_the_wild,source,transductive,ssl_aasist_wavefake,4.866666666666669,0.984112,81.03333333333333,6000,0.6430113712946574,0,64600,16
5,in_the_wild,ours,transductive,ssl_aasist_wavefake,4.600000000000002,0.9854043333333333,95.01666666666667,6000,9.572417112191518,16706,64600,16
6,in_the_wild,source,transductive,ssl_aasist_wavefake,4.983333333333332,0.9851043333333334,81.28333333333333,6000,0.6440930803616841,0,64600,16
6,in_the_wild,ours,transductive,ssl_aasist_wavefake,4.700000000000002,0.9870877222222222,95.25,6000,9.589599672953288,16706,64600,16
7,in_the_wild,source,transductive,ssl_aasist_wavefake,4.933333333333334,0.9864294444444444,80.75,6000,0.6434357762336731,0,64600,16
7,in_the_wild,ours,transductive,ssl_aasist_wavefake,4.666666666666665,0.9876289444444445,95.21666666666667,6000,9.602954053878785,16706,64600,16
8,in_the_wild,source,transductive,ssl_aasist_wavefake,4.966666666666665,0.9842867222222222,81.48333333333333,6000,0.6420974373817444,0,64600,16
8,in_the_wild,ours,transductive,ssl_aasist_wavefake,4.733333333333334,0.9854607222222224,95.13333333333334,6000,9.596058245499929,16706,64600,16
9,in_the_wild,source,transductive,ssl_aasist_wavefake,4.749999999999998,0.985718,80.98333333333333,6000,0.6427218755086263,0,64600,16
9,in_the_wild,ours,transductive,ssl_aasist_wavefake,4.616666666666669,0.9870235555555554,95.28333333333333,6000,9.616527676582336,16706,64600,16
1,arabic,source,transductive,ssl_aasist_wavefake,22.30894941634241,0.8558640077821013,59.2100538599641,5570,0.61173361937205,0,64600,16
1,arabic,ours,transductive,ssl_aasist_wavefake,22.784111543450063,0.8564228923476005,77.30700179533213,5570,8.91571767727534,16706,64600,16
2,arabic,source,transductive,ssl_aasist_wavefake,22.089494163424124,0.8558620622568094,59.06642728904848,5570,0.611278788248698,0,64600,16
2,arabic,ours,transductive,ssl_aasist_wavefake,22.603501945525288,0.8558917639429311,77.55834829443447,5570,8.916278910636901,16706,64600,16
3,arabic,source,transductive,ssl_aasist_wavefake,21.80881971465629,0.8595249027237353,59.06642728904848,5570,0.6070385734240215,0,64600,16
3,arabic,ours,transductive,ssl_aasist_wavefake,22.63962386511025,0.8595400778210118,77.93536804308798,5570,8.90296511252721,16706,64600,16
4,arabic,source,transductive,ssl_aasist_wavefake,22.753566796368354,0.8549860570687419,59.26391382405745,5570,0.6074670950571696,0,64600,16
4,arabic,ours,transductive,ssl_aasist_wavefake,22.981387808041504,0.8555075875486382,76.84021543985638,5570,8.925929506619772,16706,64600,16
5,arabic,source,transductive,ssl_aasist_wavefake,22.511802853437096,0.8558837224383917,59.03052064631957,5570,0.6115221420923869,0,64600,16
5,arabic,ours,transductive,ssl_aasist_wavefake,23.106420233463034,0.8570004539559013,76.94793536804309,5570,8.950368241469066,16706,64600,16
6,arabic,source,transductive,ssl_aasist_wavefake,22.014461738002595,0.8582575226977951,59.19210053859965,5570,0.613364311059316,0,64600,16
6,arabic,ours,transductive,ssl_aasist_wavefake,22.439559014267186,0.8598750972762645,77.89946140035907,5570,8.915382663408915,16706,64600,16
7,arabic,source,transductive,ssl_aasist_wavefake,22.2784046692607,0.8574623216601815,59.281867145421906,5570,0.6085056861241659,0,64600,16
7,arabic,ours,transductive,ssl_aasist_wavefake,22.62016861219196,0.8581376134889753,77.41472172351885,5570,8.949429718653361,16706,64600,16
8,arabic,source,transductive,ssl_aasist_wavefake,22.33119325551232,0.8550691309987031,59.22800718132854,5570,0.6118939638137817,0,64600,16
8,arabic,ours,transductive,ssl_aasist_wavefake,22.80077821011673,0.8564367704280156,77.36086175942549,5570,8.920342298348745,16706,64600,16
9,arabic,source,transductive,ssl_aasist_wavefake,22.05058365758755,0.8583743839169908,59.138240574506284,5570,0.6110111832618713,0,64600,16
9,arabic,ours,transductive,ssl_aasist_wavefake,22.586835278858626,0.8591121919584954,77.4685816876122,5570,8.912389906247457,16706,64600,16
1,dataset2,source,transductive,ssl_aasist_wavefake,33.95562635867311,0.7331694527180748,66.74162356644929,4447,0.5822857618331909,0,64600,16
1,dataset2,ours,transductive,ssl_aasist_wavefake,32.966706614843325,0.7437741353567267,68.20328311221047,4447,7.226909454663595,16706,64600,16
2,dataset2,source,transductive,ssl_aasist_wavefake,33.79762464175147,0.7340395499091148,66.78659770631886,4447,0.5846933960914612,0,64600,16
2,dataset2,ours,transductive,ssl_aasist_wavefake,33.07868900364714,0.7439811616217422,68.04587362266696,4447,7.220938273270925,16706,64600,16
3,dataset2,source,transductive,ssl_aasist_wavefake,33.95562635867311,0.7346680152717792,66.67416235664493,4447,0.5824109514554342,0,64600,16
3,dataset2,ours,transductive,ssl_aasist_wavefake,32.98767232457509,0.7437164594177927,68.06836069260176,4447,7.217737583319346,16706,64600,16
4,dataset2,source,transductive,ssl_aasist_wavefake,34.11260609843117,0.7336912681866402,66.74162356644929,4447,0.5855167269706726,0,64600,16
4,dataset2,ours,transductive,ssl_aasist_wavefake,33.05567933958824,0.7442017467916999,68.1583089723409,4447,7.2318713943163555,16706,64600,16
5,dataset2,source,transductive,ssl_aasist_wavefake,33.82063430581037,0.734440751835208,66.65167528671014,4447,0.584686028957367,0,64600,16
5,dataset2,ours,transductive,ssl_aasist_wavefake,33.09965471337892,0.7438374777036962,67.91095120305825,4447,7.221294673283895,16706,64600,16
6,dataset2,source,transductive,ssl_aasist_wavefake,33.77563695485613,0.7342925145535619,66.60670114684056,4447,0.5862018903096516,0,64600,16
6,dataset2,ours,transductive,ssl_aasist_wavefake,32.96568463767975,0.7451599768648655,68.09084776253654,4447,7.23389048576355,16706,64600,16
7,dataset2,source,transductive,ssl_aasist_wavefake,33.75262729079723,0.7341191831791868,66.62918821677536,4447,0.5834953308105468,0,64600,16
7,dataset2,ours,transductive,ssl_aasist_wavefake,33.05465736242468,0.7443121405625368,67.7985158533843,4447,7.2057947794596355,16706,64600,16
8,dataset2,source,transductive,ssl_aasist_wavefake,33.79762464175147,0.7348635063490079,66.65167528671014,4447,0.5827150066693624,0,64600,16
8,dataset2,ours,transductive,ssl_aasist_wavefake,32.89869959983017,0.7445921218310106,68.18079604227569,4447,7.217340389887492,16706,64600,16
9,dataset2,source,transductive,ssl_aasist_wavefake,33.685642252947645,0.7337543069760364,66.80908477625366,4447,0.5853791316350301,0,64600,16
9,dataset2,ours,transductive,ssl_aasist_wavefake,32.89869959983017,0.7437754507728778,67.88846413312345,4447,7.227739024162292,16706,64600,16
1,in_the_wild,source,transductive,deepfense_w2v2_aasist_s42,15.350000000000003,0.9258470555555556,50.949999999999996,6000,0.6296481053034465,0,64000,16
1,in_the_wild,ours,transductive,deepfense_w2v2_aasist_s42,12.96666666666667,0.9432457222222221,86.11666666666666,6000,9.083661031723022,16706,64000,16
2,in_the_wild,source,transductive,deepfense_w2v2_aasist_s42,14.866666666666664,0.9292361666666666,51.0,6000,0.6230562011400859,0,64000,16
2,in_the_wild,ours,transductive,deepfense_w2v2_aasist_s42,12.83333333333333,0.943932,85.71666666666667,6000,9.068047932783763,16706,64000,16
3,in_the_wild,source,transductive,deepfense_w2v2_aasist_s42,14.983333333333333,0.92957,51.016666666666666,6000,0.6217602729797364,0,64000,16
3,in_the_wild,ours,transductive,deepfense_w2v2_aasist_s42,12.183333333333334,0.9473575,88.26666666666667,6000,9.061585533618928,16706,64000,16
4,in_the_wild,source,transductive,deepfense_w2v2_aasist_s42,15.166666666666668,0.9304386666666666,51.28333333333334,6000,0.6242456515630086,0,64000,16
4,in_the_wild,ours,transductive,deepfense_w2v2_aasist_s42,12.266666666666667,0.9483656111111111,85.56666666666666,6000,9.083519852161407,16706,64000,16
5,in_the_wild,source,transductive,deepfense_w2v2_aasist_s42,14.849999999999996,0.9270747777777778,50.96666666666667,6000,0.6246453523635864,0,64000,16
5,in_the_wild,ours,transductive,deepfense_w2v2_aasist_s42,12.9,0.9424382777777778,86.1,6000,9.078118471304576,16706,64000,16
6,in_the_wild,source,transductive,deepfense_w2v2_aasist_s42,15.566666666666665,0.9261361666666666,51.03333333333333,6000,0.6218864480654399,0,64000,16
6,in_the_wild,ours,transductive,deepfense_w2v2_aasist_s42,13.133333333333336,0.9403805000000001,85.18333333333334,6000,9.077687378724416,16706,64000,16
7,in_the_wild,source,transductive,deepfense_w2v2_aasist_s42,15.266666666666664,0.9276037222222223,51.13333333333333,6000,0.6229802966117859,0,64000,16
7,in_the_wild,ours,transductive,deepfense_w2v2_aasist_s42,12.5,0.9447383333333335,87.51666666666667,6000,9.090023346741994,16706,64000,16
8,in_the_wild,source,transductive,deepfense_w2v2_aasist_s42,15.166666666666668,0.9252706666666667,51.24999999999999,6000,0.6223011493682862,0,64000,16
8,in_the_wild,ours,transductive,deepfense_w2v2_aasist_s42,13.0,0.9409693333333333,86.08333333333333,6000,9.086511850357056,16706,64000,16
9,in_the_wild,source,transductive,deepfense_w2v2_aasist_s42,15.35,0.9292495555555556,51.03333333333333,6000,0.6243192394574483,0,64000,16
9,in_the_wild,ours,transductive,deepfense_w2v2_aasist_s42,12.466666666666667,0.9447885,87.21666666666667,6000,9.04259184996287,16706,64000,16
1,arabic,source,transductive,deepfense_w2v2_aasist_s42,32.634046692607,0.7323675745784696,53.84201077199282,5570,0.5884663263956705,0,64000,16
1,arabic,ours,transductive,deepfense_w2v2_aasist_s42,28.366212710765236,0.7691867055771724,72.11849192100539,5570,8.44135418732961,16706,64000,16
2,arabic,source,transductive,deepfense_w2v2_aasist_s42,33.186964980544744,0.7264609597924773,53.931777378815084,5570,0.5899384180704753,0,64000,16
2,arabic,ours,transductive,deepfense_w2v2_aasist_s42,29.372049286640724,0.7593898832684826,71.18491921005386,5570,8.4403413494428,16706,64000,16
3,arabic,source,transductive,deepfense_w2v2_aasist_s42,32.74811932555123,0.7310036316472114,53.87791741472172,5570,0.5896743456522624,0,64000,16
3,arabic,ours,transductive,deepfense_w2v2_aasist_s42,29.533203631647208,0.7565920881971466,71.49012567324955,5570,8.436499134699504,16706,64000,16
4,arabic,source,transductive,deepfense_w2v2_aasist_s42,32.50045395590143,0.7330527237354086,53.91382405745063,5570,0.5891042987505595,0,64000,16
4,arabic,ours,transductive,deepfense_w2v2_aasist_s42,28.84967574578469,0.7642656290531777,71.63375224416517,5570,8.431085813045502,16706,64000,16
