seed,target,method,setting,family,eer,auc,acc,n,minutes
6,asvspoof2019,ours_fixed,skew0.7,xlsr,4.54,0.9911,82.37,6000,5.7
6,asvspoof2019,ours_dynq,skew0.7,xlsr,3.218,0.9939,92.7,6000,6.4
6,asvspoof2019,ours_gmmq,skew0.7,xlsr,4.27,0.9916,82.83,6000,6.1
0,arabic,source,skew0.95,xlsr,20.289,0.8793,92.7,6000,0.4
0,arabic,ours_fixed,skew0.95,xlsr,20.105,0.8814,59.42,6000,5.8
0,arabic,ours_dynq,skew0.95,xlsr,19.018,0.8892,94.0,6000,6.4
0,arabic,ours_gmmq,skew0.95,xlsr,19.342,0.8864,72.5,6000,6.1
0,dataset2,source,skew0.95,xlsr,35.712,0.7027,75.82,2473,0.2
0,dataset2,ours_fixed,skew0.95,xlsr,34.987,0.713,48.4,2473,2.4
0,dataset2,ours_dynq,skew0.95,xlsr,34.964,0.7095,67.89,2473,2.7
0,dataset2,ours_gmmq,skew0.95,xlsr,36.672,0.7107,42.01,2473,2.5
0,in_the_wild,source,skew0.95,xlsr,13.719,0.9316,93.38,6000,0.4
0,in_the_wild,ours_fixed,skew0.95,xlsr,17.605,0.9134,55.77,6000,5.7
0,in_the_wild,ours_dynq,skew0.95,xlsr,15.667,0.9109,95.55,6000,6.5
0,in_the_wild,ours_gmmq,skew0.95,xlsr,15.667,0.9287,82.68,6000,6.3
0,asvspoof2019,source,skew0.95,xlsr,4.351,0.9913,97.85,6000,0.4
0,asvspoof2019,ours_fixed,skew0.95,xlsr,5.254,0.9904,52.73,6000,5.7
0,asvspoof2019,ours_dynq,skew0.95,xlsr,4.035,0.9918,85.82,6000,6.2
0,asvspoof2019,ours_gmmq,skew0.95,xlsr,4.184,0.9924,69.83,6000,6.0
1,arabic,source,skew0.95,xlsr,21.614,0.8479,93.63,6000,0.4
1,arabic,ours_fixed,skew0.95,xlsr,22.728,0.8402,55.7,6000,5.6
1,arabic,ours_dynq,skew0.95,xlsr,20.342,0.8657,89.68,6000,6.2
1,arabic,ours_gmmq,skew0.95,xlsr,21.947,0.8502,79.65,6000,6.0
1,dataset2,source,skew0.95,xlsr,33.021,0.7391,61.26,2473,0.2
1,dataset2,ours_fixed,skew0.95,xlsr,33.28,0.7386,52.24,2473,2.3
1,dataset2,ours_dynq,skew0.95,xlsr,33.372,0.74,53.62,2473,2.7
1,dataset2,ours_gmmq,skew0.95,xlsr,32.998,0.7445,30.21,2473,2.5
1,in_the_wild,source,skew0.95,xlsr,13.053,0.9433,96.92,6000,0.4
1,in_the_wild,ours_fixed,skew0.95,xlsr,14.325,0.9429,61.97,6000,5.8
1,in_the_wild,ours_dynq,skew0.95,xlsr,14.623,0.8659,96.73,6000,6.5
1,in_the_wild,ours_gmmq,skew0.95,xlsr,13.053,0.9433,96.92,6000,1.3
1,asvspoof2019,source,skew0.95,xlsr,5.851,0.9865,97.45,6000,0.4
1,asvspoof2019,ours_fixed,skew0.95,xlsr,8.333,0.9718,53.97,6000,5.8
1,asvspoof2019,ours_dynq,skew0.95,xlsr,4.272,0.9914,91.72,6000,6.5
1,asvspoof2019,ours_gmmq,skew0.95,xlsr,4.658,0.9895,70.0,6000,6.3
2,arabic,source,skew0.95,xlsr,20.702,0.8736,93.13,6000,0.4
2,arabic,ours_fixed,skew0.95,xlsr,21.079,0.8739,56.72,6000,5.9
2,arabic,ours_dynq,skew0.95,xlsr,20.737,0.8841,91.97,6000,6.5
2,arabic,ours_gmmq,skew0.95,xlsr,20.202,0.877,74.63,6000,6.3
2,dataset2,source,skew0.95,xlsr,34.568,0.7359,67.45,2473,0.2
2,dataset2,ours_fixed,skew0.95,xlsr,34.872,0.7329,50.79,2473,2.4
2,dataset2,ours_dynq,skew0.95,xlsr,34.683,0.7284,60.09,2473,2.8
2,dataset2,ours_gmmq,skew0.95,xlsr,33.889,0.7418,43.63,2473,2.5
2,in_the_wild,source,skew0.95,xlsr,14.044,0.927,96.73,6000,0.4
2,in_the_wild,ours_fixed,skew0.95,xlsr,17.325,0.9234,51.35,6000,5.8
2,in_the_wild,ours_dynq,skew0.95,xlsr,13.0,0.9416,96.95,6000,6.5
2,in_the_wild,ours_gmmq,skew0.95,xlsr,14.044,0.927,96.73,6000,1.3
2,asvspoof2019,source,skew0.95,xlsr,3.667,0.9932,97.72,6000,0.4
2,asvspoof2019,ours_fixed,skew0.95,xlsr,4.746,0.9923,54.9,6000,5.8
2,asvspoof2019,ours_dynq,skew0.95,xlsr,2.93,0.996,84.23,6000,6.5
2,asvspoof2019,ours_gmmq,skew0.95,xlsr,3.667,0.9932,97.72,6000,1.2
0,asvspoof2019,ours_fixed,transductive,xlsr,4.229,0.9921,89.07,5580,5.3
0,asvspoof2019,tent,transductive,xlsr,4.14,0.9852,95.66,5580,2.1
0,asvspoof2019,shot,transductive,xlsr,3.96,0.9927,96.04,5580,3.6
0,asvspoof2019,eta,transductive,xlsr,8.161,0.9218,90.3,5580,2.1
0,asvspoof2019,eata,transductive,xlsr,4.373,0.981,95.61,5580,2.2
0,asvspoof2019,sar,transductive,xlsr,4.695,0.9907,93.44,5580,3.8
0,dataset2,ours_fixed,transductive,xlsr,37.193,0.6929,63.1,4447,4.2
0,dataset2,tent,transductive,xlsr,38.002,0.6242,60.31,4447,1.6
0,dataset2,shot,transductive,xlsr,36.586,0.688,62.22,4447,2.8
0,dataset2,eta,transductive,xlsr,41.987,0.5799,55.48,4447,1.6
0,dataset2,eata,transductive,xlsr,49.567,0.5042,48.95,4447,1.8
0,dataset2,sar,transductive,xlsr,37.418,0.6781,58.85,4447,3.0
0,in_the_wild,ours_fixed,transductive,xlsr,13.767,0.9401,85.92,6000,5.6
0,in_the_wild,tent,transductive,xlsr,15.383,0.8539,82.9,6000,2.2
0,in_the_wild,shot,transductive,xlsr,11.517,0.9508,88.65,6000,3.8
0,in_the_wild,eta,transductive,xlsr,20.6,0.7957,77.68,6000,2.2
0,in_the_wild,eata,transductive,xlsr,12.083,0.9481,80.98,6000,2.4
0,in_the_wild,sar,transductive,xlsr,12.767,0.9423,87.17,6000,4.0
0,arabic,ours_fixed,transductive,xlsr,19.767,0.8844,79.26,5570,5.2
0,arabic,tent,transductive,xlsr,47.229,0.5277,55.35,5570,2.1
0,arabic,shot,transductive,xlsr,20.539,0.8725,79.39,5570,3.6
0,arabic,eta,transductive,xlsr,31.155,0.6921,68.69,5570,2.1
0,arabic,eata,transductive,xlsr,41.651,0.5837,58.9,5570,2.2
0,arabic,sar,transductive,xlsr,20.897,0.8702,71.38,5570,3.8
1,asvspoof2019,ours_fixed,transductive,xlsr,4.121,0.9927,92.92,5580,5.2
1,asvspoof2019,tent,transductive,xlsr,14.16,0.8608,83.28,5580,2.1
1,asvspoof2019,shot,transductive,xlsr,4.193,0.9925,95.79,5580,3.6
1,asvspoof2019,eta,transductive,xlsr,9.479,0.9102,89.16,5580,2.1
1,asvspoof2019,eata,transductive,xlsr,5.535,0.9771,94.5,5580,2.2
1,asvspoof2019,sar,transductive,xlsr,5.896,0.9863,81.02,5580,3.8
1,dataset2,ours_fixed,transductive,xlsr,32.426,0.7392,68.54,4447,4.2
1,dataset2,tent,transductive,xlsr,31.817,0.7486,63.66,4447,1.6
1,dataset2,shot,transductive,xlsr,32.899,0.7364,68.07,4447,2.8
1,dataset2,eta,transductive,xlsr,32.269,0.7417,67.15,4447,1.7
1,dataset2,eata,transductive,xlsr,31.821,0.7453,67.73,4447,1.8
1,dataset2,sar,transductive,xlsr,32.696,0.7365,68.63,4447,3.0
1,in_the_wild,ours_fixed,transductive,xlsr,9.05,0.9736,91.05,6000,5.6
1,in_the_wild,tent,transductive,xlsr,30.3,0.6973,67.75,6000,2.2
1,in_the_wild,shot,transductive,xlsr,11.583,0.9509,84.93,6000,3.8
1,in_the_wild,eta,transductive,xlsr,37.3,0.627,60.83,6000,2.2
1,in_the_wild,eata,transductive,xlsr,27.833,0.7221,69.48,6000,2.4
1,in_the_wild,sar,transductive,xlsr,12.383,0.943,73.85,6000,4.0
1,arabic,ours_fixed,transductive,xlsr,20.358,0.8677,79.3,5570,5.2
1,arabic,tent,transductive,xlsr,49.961,0.5004,53.86,5570,2.1
1,arabic,shot,transductive,xlsr,22.281,0.8525,76.03,5570,3.6
1,arabic,eta,transductive,xlsr,49.002,0.51,54.22,5570,2.1
1,arabic,eata,transductive,xlsr,49.28,0.5072,53.86,5570,2.2
1,arabic,sar,transductive,xlsr,22.834,0.8453,63.29,5570,3.8
2,asvspoof2019,ours_fixed,transductive,xlsr,2.92,0.9959,89.41,5580,5.2
2,asvspoof2019,tent,transductive,xlsr,48.178,0.5182,54.41,5580,2.1
2,asvspoof2019,shot,transductive,xlsr,2.776,0.9958,95.38,5580,3.6
2,asvspoof2019,eta,transductive,xlsr,5.343,0.9526,93.51,5580,2.1
2,asvspoof2019,eata,transductive,xlsr,34.377,0.6563,64.59,5580,2.2
2,asvspoof2019,sar,transductive,xlsr,3.53,0.9932,78.26,5580,3.8
2,dataset2,ours_fixed,transductive,xlsr,34.293,0.7268,65.66,4447,4.2
2,dataset2,tent,transductive,xlsr,32.383,0.7305,68.54,4447,1.7
2,dataset2,shot,transductive,xlsr,33.731,0.7334,66.36,4447,2.9
2,dataset2,eta,transductive,xlsr,31.435,0.761,66.65,4447,1.7
2,dataset2,eata,transductive,xlsr,34.248,0.6996,65.77,4447,1.9
2,dataset2,sar,transductive,xlsr,33.326,0.7363,66.45,4447,3.1
2,in_the_wild,ours_fixed,transductive,xlsr,10.983,0.9605,88.97,6000,5.9
2,in_the_wild,tent,transductive,xlsr,25.983,0.7408,71.28,6000,2.3
2,in_the_wild,shot,transductive,xlsr,11.45,0.9507,84.67,6000,3.9
2,in_the_wild,eta,transductive,xlsr,38.167,0.6183,59.63,6000,2.2
2,in_the_wild,eata,transductive,xlsr,36.0,0.6401,61.28,6000,2.4
2,in_the_wild,sar,transductive,xlsr,12.483,0.94,71.95,6000,4.1
2,arabic,ours_fixed,transductive,xlsr,20.214,0.8846,79.91,5570,5.3
2,arabic,tent,transductive,xlsr,49.472,0.5053,53.9,5570,2.1
2,arabic,shot,transductive,xlsr,21.598,0.8667,77.11,5570,3.6
2,arabic,eta,transductive,xlsr,49.628,0.5037,53.9,5570,2.1
2,arabic,eata,transductive,xlsr,49.333,0.5067,53.86,5570,2.2
2,arabic,sar,transductive,xlsr,21.781,0.8332,64.33,5570,3.8
0,asvspoof2019,traced_ours,transductive,xlsr,3.674,0.9931,89.61,5580,40.2
0,asvspoof2019,traced_tent,transductive,xlsr,42.403,0.576,59.71,5580,26.8
0,dataset2,traced_ours,transductive,xlsr,37.688,0.6801,62.27,4447,32.1
0,dataset2,traced_tent,transductive,xlsr,39.463,0.6083,59.7,4447,21.4
0,in_the_wild,traced_ours,transductive,xlsr,11.833,0.9527,87.73,6000,43.2
0,in_the_wild,traced_tent,transductive,xlsr,25.933,0.7409,73.22,6000,28.8
0,arabic,traced_ours,transductive,xlsr,17.288,0.9059,82.64,5570,40.2
0,arabic,traced_tent,transductive,xlsr,50.0,0.5,53.86,5570,26.8
1,asvspoof2019,traced_ours,transductive,xlsr,3.713,0.9944,85.22,5580,40.2
1,asvspoof2019,traced_tent,transductive,xlsr,28.433,0.7157,46.24,5580,26.8
1,dataset2,traced_ours,transductive,xlsr,33.551,0.7232,66.61,4447,32.1
1,dataset2,traced_tent,transductive,xlsr,42.059,0.5795,52.06,4447,21.4
1,in_the_wild,traced_ours,transductive,xlsr,8.283,0.9779,92.02,6000,43.2
1,in_the_wild,traced_tent,transductive,xlsr,16.517,0.8377,82.7,6000,28.8
1,arabic,traced_ours,transductive,xlsr,17.683,0.8944,81.85,5570,40.2
1,arabic,traced_tent,transductive,xlsr,50.0,0.5,53.86,5570,26.8
3,asvspoof2019,ours_fixed,transductive,xlsr,2.707,0.9954,90.63,5580,5.3
3,asvspoof2019,tent,transductive,xlsr,2.329,0.9953,95.97,5580,2.1
3,asvspoof2019,shot,transductive,xlsr,2.349,0.9958,97.74,5580,3.6
3,asvspoof2019,eta,transductive,xlsr,2.454,0.994,96.97,5580,2.1
3,asvspoof2019,eata,transductive,xlsr,2.759,0.9851,96.22,5580,2.2
3,asvspoof2019,sar,transductive,xlsr,3.638,0.9929,78.66,5580,3.8
3,dataset2,ours_fixed,transductive,xlsr,37.283,0.6827,63.03,4447,4.2
3,dataset2,tent,transductive,xlsr,49.652,0.5034,48.89,4447,1.6
3,dataset2,shot,transductive,xlsr,36.091,0.6965,61.91,4447,2.8
3,dataset2,eta,transductive,xlsr,49.023,0.5097,49.54,4447,1.7
3,dataset2,eata,transductive,xlsr,50.075,0.4992,48.86,4447,1.8
3,dataset2,sar,transductive,xlsr,37.216,0.6845,55.03,4447,3.0
3,in_the_wild,ours_fixed,transductive,xlsr,11.5,0.9616,88.2,6000,5.6
3,in_the_wild,tent,transductive,xlsr,29.9,0.701,67.67,6000,2.2
3,in_the_wild,shot,transductive,xlsr,12.017,0.9493,85.42,6000,3.8
3,in_the_wild,eta,transductive,xlsr,23.75,0.763,74.38,6000,2.2
3,in_the_wild,eata,transductive,xlsr,34.633,0.6537,62.32,6000,2.4
3,in_the_wild,sar,transductive,xlsr,13.067,0.9379,73.82,6000,4.0
3,arabic,ours_fixed,transductive,xlsr,18.872,0.8953,80.92,5570,5.2
3,arabic,tent,transductive,xlsr,46.676,0.5333,55.4,5570,2.1
3,arabic,shot,transductive,xlsr,19.678,0.8852,79.86,5570,3.6
3,arabic,eta,transductive,xlsr,49.216,0.5078,54.04,5570,2.1
3,arabic,eata,transductive,xlsr,49.069,0.5093,53.86,5570,2.2
3,arabic,sar,transductive,xlsr,19.944,0.8767,72.39,5570,3.8
4,asvspoof2019,ours_fixed,transductive,xlsr,3.799,0.9937,92.87,5580,5.2
4,asvspoof2019,tent,transductive,xlsr,8.995,0.915,89.46,5580,2.1
4,asvspoof2019,shot,transductive,xlsr,4.068,0.9927,95.91,5580,3.6
4,asvspoof2019,eta,transductive,xlsr,5.205,0.9614,94.05,5580,2.1
4,asvspoof2019,eata,transductive,xlsr,5.686,0.9529,92.8,5580,2.2
4,asvspoof2019,sar,transductive,xlsr,4.678,0.9895,86.04,5580,3.8
4,dataset2,ours_fixed,transductive,xlsr,39.577,0.6524,60.38,4447,4.2
4,dataset2,tent,transductive,xlsr,50.331,0.4967,48.77,4447,1.6
4,dataset2,shot,transductive,xlsr,38.992,0.6602,59.19,4447,2.8
4,dataset2,eta,transductive,xlsr,50.308,0.4969,48.86,4447,1.7
4,dataset2,eata,transductive,xlsr,50.387,0.4961,48.84,4447,1.8
4,dataset2,sar,transductive,xlsr,38.586,0.63,51.27,4447,3.0
4,in_the_wild,ours_fixed,transductive,xlsr,8.3,0.9782,90.27,6000,5.6
4,in_the_wild,tent,transductive,xlsr,11.533,0.893,87.1,6000,2.2
4,in_the_wild,shot,transductive,xlsr,9.333,0.9678,89.77,6000,3.8
4,in_the_wild,eta,transductive,xlsr,12.95,0.8791,85.77,6000,2.2
4,in_the_wild,eata,transductive,xlsr,9.35,0.9486,90.52,6000,2.4
4,in_the_wild,sar,transductive,xlsr,10.267,0.9644,86.78,6000,4.0
4,arabic,ours_fixed,transductive,xlsr,20.128,0.8858,79.82,5570,5.2
4,arabic,tent,transductive,xlsr,47.04,0.5296,55.37,5570,2.1
4,arabic,shot,transductive,xlsr,20.628,0.8771,77.76,5570,3.6
4,arabic,eta,transductive,xlsr,50.0,0.5,53.86,5570,2.1
4,arabic,eata,transductive,xlsr,31.633,0.6868,66.93,5570,2.2
4,arabic,sar,transductive,xlsr,20.914,0.8745,72.15,5570,3.8
2,asvspoof2019,traced_ours,transductive,xlsr,2.149,0.997,87.94,5580,40.3
2,asvspoof2019,traced_tent,transductive,xlsr,50.0,0.5,53.76,5580,26.8
2,dataset2,traced_ours,transductive,xlsr,34.271,0.7173,65.68,4447,32.1
2,dataset2,traced_tent,transductive,xlsr,30.822,0.7,51.14,4447,21.4
2,in_the_wild,traced_ours,transductive,xlsr,10.533,0.9677,89.28,6000,43.3
2,in_the_wild,traced_tent,transductive,xlsr,15.25,0.856,84.2,6000,28.8
2,arabic,traced_ours,transductive,xlsr,18.241,0.9044,81.76,5570,40.2
2,arabic,traced_tent,transductive,xlsr,49.942,0.5006,53.9,5570,26.8
